date,symbol,quantity,price,cusip
2022-02-01,NOK,30433,5.90,
2022-02-02,NOK,6724,5.94,
2022-02-04,NOK,22937,5.72,
2022-02-08,NOK,1000,5.73,
2022-02-10,NOK,2022,5.77,
2022-02-11,NOK,59281,5.65,
2022-02-14,NOK,59929,5.54,
2022-02-17,NOK,29302,5.84,
2022-02-22,NOK,305306,5.66,
2022-02-23,NOK,417,5.51,
2022-02-25,NOK,155716,5.39,
2022-02-28,NOK,1590580,5.44,
2022-03-01,NOK,84000,5.35,
2022-03-02,NOK,2833,5.18,
2022-03-08,NOK,1711,4.53,
2022-03-09,NOK,451844,4.71,
2022-03-15,NOK,13313,5.02,
2022-03-18,NOK,2860,5.32,
2022-03-28,NOK,83,5.37,
2022-04-05,NOK,8000,5.59,
2022-04-08,NOK,9679,5.44,
2022-04-11,NOK,19756,5.37,
2022-04-18,NOK,2399,5.11,
2022-04-19,NOK,1260,5.10,
2022-04-28,NOK,3524,5.04,
2022-04-29,NOK,6077,4.90,
2022-05-02,NOK,1600,5.04,
2022-05-03,NOK,698257,5.13,
2022-05-04,NOK,1180353,5.23,
2022-05-05,NOK,67148,5.33,
2022-05-06,NOK,5323,5.11,
2022-05-09,NOK,19325,4.96,
2022-05-16,NOK,11485,4.88,
2022-05-17,NOK,3043,4.88,
2022-05-18,NOK,3547,5.04,
2022-05-19,NOK,2880,4.86,
2022-05-20,NOK,11069,4.80,
2022-05-24,NOK,13375,4.93,
2022-06-01,NOK,19845,5.01,
2022-06-07,NOK,3000,5.00,
2022-06-09,NOK,12032,5.01,
2022-06-10,NOK,2557,4.85,
2022-06-15,NOK,13128,4.67,
2022-06-17,NOK,23,4.58,
2022-06-22,NOK,33302,4.71,
2022-06-23,NOK,978,4.68,
2022-06-24,NOK,1449,4.67,
2022-06-30,NOK,465835,4.71,
2022-07-07,NOK,489691,4.56,
2022-07-08,NOK,6,4.63,
2022-07-11,NOK,6422,4.65,
2022-07-14,NOK,90774,4.60,
2022-07-20,NOK,260,4.68,
2022-07-21,NOK,12206,4.70,
2022-07-22,NOK,2224,5.12,
2022-07-25,NOK,6943,5.10,
2022-07-26,NOK,32798,5.11,
2022-07-28,NOK,34,5.17,
2022-08-01,NOK,66014,5.18,
2022-08-02,NOK,411,5.23,
2022-08-05,NOK,168042,5.23,
2022-08-08,NOK,25,5.26,
2022-08-09,NOK,5,5.20,
2022-08-15,NOK,30973,5.21,
2022-08-16,NOK,15800,5.11,
2022-08-17,NOK,829,5.17,
2022-08-23,NOK,13100,4.95,
2022-08-26,NOK,181912,5.07,
2022-08-29,NOK,784,4.87,
2022-08-30,NOK,978,4.81,
2022-08-31,NOK,8146,4.82,
2022-09-06,NOK,903,4.93,
2022-09-12,NOK,4985,5.07,
2022-09-13,NOK,6870,5.13,
2022-09-19,NOK,4193,4.63,
2022-09-20,NOK,222519,4.68,
2022-09-26,NOK,98316,4.26,
2022-09-29,NOK,27,4.36,
2022-09-30,NOK,100,4.28,
2022-10-05,NOK,4061,4.61,
2022-10-11,NOK,2655,4.35,
