date,symbol,quantity,price,cusip
2021-11-08,PLTR,1300,26.00,
2021-11-09,PLTR,3382,26.75,
2021-11-12,PLTR,731,22.99,
2021-11-15,PLTR,4005,22.83,
2021-11-18,PLTR,334162,22.49,
2021-11-23,PLTR,54100,20.65,
2021-11-24,PLTR,2051971,20.59,
2021-11-26,PLTR,3494209,21.11,
2021-11-29,PLTR,369,21.03,
2021-11-30,PLTR,13897,21.07,
2021-12-21,PLTR,1290487,17.96,
2021-12-22,PLTR,13815,18.90,
2021-12-23,PLTR,21678,18.88,
2021-12-27,PLTR,182,18.93,
2021-12-28,PLTR,502,18.94,
2021-12-29,PLTR,100,18.57,
2022-01-03,PLTR,17056,18.21,
2022-01-04,PLTR,7265,18.53,
2022-01-10,PLTR,6896,16.56,
2022-01-13,PLTR,720,16.72,
2022-01-14,PLTR,55512,16.01,
2022-01-19,PLTR,4229,14.97,
2022-01-28,PLTR,48620,12.28,
2022-01-31,PLTR,84635,12.71,
2022-02-01,PLTR,92455,13.71,
2022-02-03,PLTR,3129,13.32,
2022-02-04,PLTR,56579,12.45,
2022-02-07,PLTR,6549,12.94,
2022-02-08,PLTR,101816,12.98,
2022-02-09,PLTR,55577,13.15,
2022-02-10,PLTR,94273,13.87,
2022-02-11,PLTR,35940,13.56,
2022-02-14,PLTR,94204,13.13,
2022-02-15,PLTR,47565,13.26,
2022-02-16,PLTR,1029,14.17,
2022-02-18,PLTR,88724,11.77,
2022-02-22,PLTR,75350,11.02,
2022-02-23,PLTR,119569,10.48,
2022-02-24,PLTR,1174471,10.43,
2022-03-01,PLTR,24119,11.85,
2022-03-02,PLTR,187129,12.18,
2022-03-03,PLTR,1188223,12.06,
2022-03-04,PLTR,64876,11.34,
2022-03-08,PLTR,3036,11.11,
2022-03-11,PLTR,1376888,11.87,
2022-03-14,PLTR,7036,11.39,
2022-03-15,PLTR,3900952,10.50,
2022-03-22,PLTR,60854,12.59,
2022-03-28,PLTR,5000,12.97,
2022-03-29,PLTR,1111,13.42,
2022-03-31,PLTR,41513,13.88,
2022-04-04,PLTR,21778,13.83,
2022-04-05,PLTR,5606,14.63,
2022-04-11,PLTR,14635,12.70,
2022-04-12,PLTR,2150,12.66,
2022-04-18,PLTR,99995,12.42,
2022-04-19,PLTR,14895,12.15,
2022-04-21,PLTR,27379,12.79,
2022-04-25,PLTR,33735,11.96,
2022-04-26,PLTR,12,12.11,
2022-04-27,PLTR,76,11.12,
2022-05-17,PLTR,626243,8.04,
2022-05-18,PLTR,919,8.36,
2022-05-19,PLTR,1,8.01,
2022-05-23,PLTR,5000,8.08,
2022-05-24,PLTR,292863,8.01,
2022-05-26,PLTR,726004,7.96,
2022-05-31,PLTR,11331,8.85,
2022-06-01,PLTR,25929,8.68,
2022-06-02,PLTR,79758,8.46,
2022-06-03,PLTR,72893,9.30,
2022-06-06,PLTR,3000,8.94,
2022-06-07,PLTR,19215,8.98,
2022-06-08,PLTR,10269,9.13,
2022-06-10,PLTR,426,8.68,
2022-06-16,PLTR,6684,8.12,
2022-06-22,PLTR,3292299,8.71,
2022-06-23,PLTR,33324,9.01,
2022-06-28,PLTR,94136,9.62,
2022-07-01,PLTR,11,9.07,
2022-07-12,PLTR,2294,9.56,
2022-07-14,PLTR,295630,9.28,
2022-07-20,PLTR,1029,9.34,
2022-07-25,PLTR,4660,9.84,
2022-07-27,PLTR,377,9.40,
2022-07-29,PLTR,41955,10.13,
2022-08-02,PLTR,5600,10.47,
2022-08-05,PLTR,5014,11.32,
2022-08-08,PLTR,4799,11.45,
2022-08-09,PLTR,35643,9.82,
2022-08-16,PLTR,2900,9.91,
2022-08-17,PLTR,88378,9.74,
2022-08-18,PLTR,1042,9.43,
2022-08-19,PLTR,807,9.15,
2022-08-23,PLTR,236961,8.07,
2022-08-24,PLTR,29000,8.01,
2022-08-25,PLTR,488949,8.10,
2022-08-30,PLTR,22116,7.81,
2022-09-06,PLTR,451938,7.40,
2022-09-08,PLTR,34305,7.39,
2022-09-12,PLTR,337,7.79,
2022-09-14,PLTR,10367,7.48,
2022-09-15,PLTR,37880,7.63,
2022-09-20,PLTR,449762,7.86,
2022-09-22,PLTR,5418,7.69,
2022-09-26,PLTR,937166,7.40,
2022-09-28,PLTR,6872,7.63,
2022-09-29,PLTR,12201,7.94,
2022-09-30,PLTR,3582,8.08,
2022-10-04,PLTR,28202,8.24,
2022-10-05,PLTR,10004,8.46,
2022-10-06,PLTR,22465,8.42,
2022-10-14,PLTR,5523,8.08,
2022-10-19,PLTR,99459,8.16,
2022-10-20,PLTR,46651,7.91,
2022-10-21,PLTR,30507,8.04,
2022-10-24,PLTR,38640,8.29,
2022-10-25,PLTR,10037,8.27,
2022-10-26,PLTR,7717,8.66,
2022-10-27,PLTR,94045,8.57,
2022-10-31,PLTR,37755,8.64,
2022-11-01,PLTR,13523,8.79,
2022-11-03,PLTR,1986,8.22,
2022-11-09,PLTR,40429,7.21,
2022-11-10,PLTR,2288,6.98,
2022-11-14,PLTR,109644,8.41,
2022-11-15,PLTR,9431,8.10,
2022-11-16,PLTR,3031,8.34,
2022-11-17,PLTR,4785,8.06,
2022-11-21,PLTR,5000,7.39,
2022-11-22,PLTR,5000,7.19,
2022-11-23,PLTR,5185,7.22,
2022-11-25,PLTR,840747,7.37,
2022-11-28,PLTR,51899,7.28,
2022-11-29,PLTR,5000,7.16,
2022-11-30,PLTR,5076,7.08,
2022-12-05,PLTR,14562,7.66,
2022-12-06,PLTR,390,7.19,
2022-12-09,PLTR,461215,7.12,
2022-12-12,PLTR,24274,7.11,
2022-12-15,PLTR,201531,7.35,
2022-12-21,PLTR,99000,6.31,
2022-12-22,PLTR,261419,6.50,
2022-12-27,PLTR,105545,6.29,
2022-12-28,PLTR,21196,6.00,
2022-12-30,PLTR,20785,6.40,
2023-01-03,PLTR,17662,6.42,
2023-01-03,PLTR,17662,6.42,
2023-01-04,PLTR,5736,6.39,
2023-01-04,PLTR,5736,6.39,
2023-01-05,PLTR,4586,6.58,
2023-01-05,PLTR,4586,6.58,
2023-01-06,PLTR,1316,6.32,
2023-01-06,PLTR,1316,6.32,
2023-01-09,PLTR,16348,6.40,
2023-01-09,PLTR,16348,6.40,
2023-01-11,PLTR,2248,6.70,
2023-01-11,PLTR,2248,6.70,
2023-01-12,PLTR,5504,6.98,
2023-01-12,PLTR,5504,6.98,
2023-01-13,PLTR,1627,7.01,
2023-01-13,PLTR,1627,7.01,
2023-01-18,PLTR,9970,7.07,
2023-01-18,PLTR,9970,7.07,
2023-01-24,PLTR,3827,7.38,
2023-01-24,PLTR,3827,7.38,
2023-01-25,PLTR,58181,7.02,
2023-01-25,PLTR,58181,7.02,
2023-01-26,PLTR,130835,7.22,
2023-01-26,PLTR,130835,7.22,
2023-01-27,PLTR,4614,7.24,
2023-01-27,PLTR,4614,7.24,
2023-01-30,PLTR,3996,7.55,
2023-01-30,PLTR,3996,7.55,
2023-01-31,PLTR,22591,7.37,
2023-01-31,PLTR,22591,7.37,
2023-02-01,PLTR,356,7.78,
