date,symbol,quantity,price,cusip
2025-12-19,GMEU,1083,11.07,26923Q721
2025-12-22,GMEU,14622,11.05,26923Q721
2025-12-23,GMEU,20364,10.28,26923Q721
2025-12-24,GMEU,50622,9.96,26923Q721
2025-12-26,GMEU,30542,10.04,26923Q721
2025-12-29,GMEU,2777,9.59,26923Q721
2025-12-30,GMEU,49035,9.09,26923Q721
2025-12-31,GMEU,200,9.04,26923Q721
2026-01-09,GMEU,619,9.79,26923Q721
2026-01-13,GMEU,266,9.36,26923Q721
2026-01-14,GMEU,584,9.41,26923Q721
2026-01-20,GMEU,1621,9.37,26923Q721
2026-01-23,GMEU,1157,11.21,26923Q721
2026-01-26,GMEU,41122,11.04,26923Q721
2026-01-27,GMEU,15611,12.06,26923Q721
2026-01-28,GMEU,439,12.23,26923Q721
