date,symbol,quantity,price,cusip
2021-06-07,AMC,49700,47.91,00165C104
2021-06-08,AMC,1124458,55.0,00165C104
2021-06-09,AMC,307976,55.05,00165C104
2021-06-10,AMC,529156,49.34,00165C104
2021-06-11,AMC,335371,42.81,00165C104
2021-06-14,AMC,343390,49.4,00165C104
2021-06-15,AMC,41705,57.0,00165C104
2021-06-16,AMC,21351,59.04,00165C104
2021-06-17,AMC,15325,55.18,00165C104
2021-06-18,AMC,2333859,60.73,00165C104
2021-06-21,AMC,4053113,59.26,00165C104
2021-06-22,AMC,3632546,55.69,00165C104
2021-06-23,AMC,3711756,58.27,00165C104
2021-06-24,AMC,3883531,58.3,00165C104
2021-06-25,AMC,4419417,56.7,00165C104
2021-06-28,AMC,4023371,54.06,00165C104
2021-06-29,AMC,3561263,58.11,00165C104
2021-06-30,AMC,4207210,56.43,00165C104
2021-07-01,AMC,3519354,56.68,00165C104
2021-07-02,AMC,2248513,54.22,00165C104
2021-07-06,AMC,41296,51.96,00165C104
2021-07-07,AMC,9058,49.96,00165C104
2021-07-08,AMC,9212,45.07,00165C104
2021-07-09,AMC,14089,47.94,00165C104
2021-07-12,AMC,98006,46.19,00165C104
2021-07-13,AMC,41285,42.61,00165C104
2021-07-14,AMC,63943,39.35,00165C104
2021-07-15,AMC,38026,33.43,00165C104
2021-07-16,AMC,83663,36.0,00165C104
2021-07-19,AMC,45589,34.96,00165C104
2021-07-20,AMC,11542,34.62,00165C104
2021-07-21,AMC,90421,43.09,00165C104
2021-07-22,AMC,255699,40.78,00165C104
2021-07-23,AMC,78591,37.24,00165C104
2021-07-26,AMC,19069,36.99,00165C104
2021-07-27,AMC,578827,40.29,00165C104
2021-07-28,AMC,194716,38.01,00165C104
2021-07-29,AMC,143208,38.9,00165C104
2021-07-30,AMC,160233,38.13,00165C104
2021-08-02,AMC,77088,37.02,00165C104
2021-08-03,AMC,161291,35.2,00165C104
2021-08-04,AMC,134097,33.59,00165C104
2021-08-05,AMC,103296,29.84,00165C104
2021-08-06,AMC,185561,33.51,00165C104
2021-08-09,AMC,246928,32.7,00165C104
2021-08-10,AMC,386349,33.8,00165C104
2021-08-11,AMC,160933,31.75,00165C104
2021-08-12,AMC,958387,31.55,00165C104
2021-08-13,AMC,916091,33.07,00165C104
2021-08-16,AMC,282848,33.47,00165C104
2021-08-17,AMC,94902,35.69,00165C104
2021-08-18,AMC,157885,37.16,00165C104
2021-08-19,AMC,208177,36.55,00165C104
2021-08-20,AMC,134462,33.82,00165C104
2021-08-23,AMC,323450,34.41,00165C104
2021-08-24,AMC,297040,36.78,00165C104
2021-08-25,AMC,966325,44.26,00165C104
2021-08-26,AMC,36833,43.96,00165C104
2021-08-27,AMC,314958,40.31,00165C104
2021-08-30,AMC,19114,40.84,00165C104
2021-08-31,AMC,140978,43.33,00165C104
2021-09-01,AMC,91518,47.13,00165C104
2021-09-02,AMC,1643765,43.69,00165C104
2021-09-03,AMC,169745,44.38,00165C104
2021-09-07,AMC,43030,44.02,00165C104
2021-09-08,AMC,170017,47.83,00165C104
2021-09-09,AMC,473364,47.4,00165C104
2021-09-10,AMC,341,48.52,00165C104
2021-09-13,AMC,100702,50.16,00165C104
2021-09-14,AMC,119929,51.69,00165C104
2021-09-15,AMC,34723,47.3,00165C104
2021-09-16,AMC,225,46.84,00165C104
2021-09-17,AMC,120774,46.04,00165C104
2021-09-20,AMC,3501,44.2,00165C104
2021-09-21,AMC,194010,40.29,00165C104
2021-09-22,AMC,177352,38.82,00165C104
2021-09-23,AMC,59050,40.08,00165C104
2021-09-24,AMC,8017,39.98,00165C104
2021-09-27,AMC,12252,40.01,00165C104
2021-09-28,AMC,43831,39.3,00165C104
2021-09-29,AMC,149826,36.99,00165C104
2021-09-30,AMC,2815,35.54,00165C104
2021-10-01,AMC,23262,38.06,00165C104
2021-10-04,AMC,192871,38.46,00165C104
2021-10-05,AMC,614917,36.77,00165C104
2021-10-06,AMC,229005,37.06,00165C104
2021-10-07,AMC,79831,36.83,00165C104
2021-10-08,AMC,40344,38.14,00165C104
2021-10-12,AMC,118229,37.25,00165C104
2021-10-13,AMC,113277,36.82,00165C104
2021-10-14,AMC,78931,37.91,00165C104
2021-10-15,AMC,115789,40.07,00165C104
2021-10-18,AMC,61439,40.74,00165C104
2021-10-19,AMC,27977,43.03,00165C104
2021-10-20,AMC,332076,40.8,00165C104
2021-10-21,AMC,221154,40.88,00165C104
2021-10-22,AMC,18663,39.24,00165C104
2021-10-25,AMC,45649,36.6,00165C104
2021-10-26,AMC,11445,36.83,00165C104
2021-10-27,AMC,78580,36.05,00165C104
2021-10-28,AMC,81855,34.76,00165C104
2021-10-29,AMC,6031,35.23,00165C104
2021-11-01,AMC,101002,35.37,00165C104
2021-11-02,AMC,57149,37.07,00165C104
2021-11-03,AMC,87164,38.79,00165C104
2021-11-04,AMC,301031,40.79,00165C104
2021-11-05,AMC,367116,40.05,00165C104
2021-11-08,AMC,159925,41.7,00165C104
2021-11-09,AMC,307849,45.06,00165C104
2021-11-10,AMC,104067,39.93,00165C104
2021-11-12,AMC,23463,39.46,00165C104
2021-11-15,AMC,5764,40.0,00165C104
2021-11-16,AMC,9586,42.68,00165C104
2021-11-17,AMC,30121,42.6,00165C104
2021-11-18,AMC,64414,42.13,00165C104
2021-11-19,AMC,124141,40.41,00165C104
2021-11-22,AMC,17060,40.87,00165C104
2021-11-23,AMC,351900,41.24,00165C104
2021-11-24,AMC,75082,39.16,00165C104
2021-11-26,AMC,30179,38.89,00165C104
2021-11-29,AMC,4080,37.63,00165C104
2021-11-30,AMC,5958,36.84,00165C104
2021-12-01,AMC,139269,33.94,00165C104
2021-12-02,AMC,41588,28.57,00165C104
2021-12-03,AMC,708463,30.28,00165C104
2021-12-06,AMC,4297,29.01,00165C104
2021-12-07,AMC,438712,28.79,00165C104
2021-12-08,AMC,11486,31.04,00165C104
2021-12-10,AMC,63967,29.46,00165C104
2021-12-13,AMC,3678,27.44,00165C104
2021-12-14,AMC,405523,23.24,00165C104
2021-12-16,AMC,212637,24.66,00165C104
2021-12-17,AMC,74350,24.45,00165C104
2021-12-20,AMC,54390,29.12,00165C104
2021-12-21,AMC,438930,29.7,00165C104
2021-12-22,AMC,79728,30.3,00165C104
2021-12-23,AMC,108668,28.68,00165C104
2021-12-27,AMC,169930,28.52,00165C104
2021-12-28,AMC,337815,28.7,00165C104
2021-12-29,AMC,1425,27.72,00165C104
2021-12-30,AMC,42945,27.95,00165C104
2021-12-31,AMC,984,28.94,00165C104
2022-01-03,AMC,36868,27.2,00165C104
2022-01-04,AMC,5541,26.52,00165C104
2022-01-05,AMC,147334,25.49,00165C104
2022-01-06,AMC,13720,22.75,00165C104
2022-01-10,AMC,82227,22.99,00165C104
2022-01-11,AMC,64890,22.78,00165C104
2022-01-12,AMC,1035,22.79,00165C104
2022-01-13,AMC,73023,22.72,00165C104
2022-01-14,AMC,20071,20.66,00165C104
2022-01-18,AMC,377090,20.57,00165C104
2022-01-19,AMC,128372,18.84,00165C104
2022-01-20,AMC,362859,18.32,00165C104
2022-01-21,AMC,280795,18.07,00165C104
2022-01-24,AMC,24473,17.97,00165C104
2022-01-25,AMC,5800,16.64,00165C104
2022-01-26,AMC,99546,16.02,00165C104
2022-01-27,AMC,105363,15.94,00165C104
2022-01-28,AMC,875,14.52,00165C104
2022-01-31,AMC,186790,15.06,00165C104
2022-02-01,AMC,45438,16.06,00165C104
2022-02-02,AMC,194519,16.86,00165C104
2022-02-03,AMC,174108,15.42,00165C104
2022-02-04,AMC,45288,14.87,00165C104
2022-02-07,AMC,8663,15.35,00165C104
2022-02-08,AMC,431852,14.91,00165C104
2022-02-09,AMC,64960,16.43,00165C104
2022-02-10,AMC,213377,18.94,00165C104
2022-02-11,AMC,330385,18.59,00165C104
2022-02-14,AMC,531101,18.81,00165C104
2022-02-15,AMC,48903,17.75,00165C104
2022-02-17,AMC,19259,19.67,00165C104
2022-02-18,AMC,237134,18.94,00165C104
2022-02-22,AMC,7200,17.9,00165C104
2022-02-23,AMC,455152,16.47,00165C104
2022-02-25,AMC,34463,17.68,00165C104
2022-02-28,AMC,297117,17.66,00165C104
2022-03-01,AMC,323188,18.86,00165C104
2022-03-02,AMC,190417,18.32,00165C104
2022-03-03,AMC,616776,18.53,00165C104
2022-03-04,AMC,2197,18.06,00165C104
2022-03-07,AMC,25461,16.57,00165C104
2022-03-08,AMC,43742,15.21,00165C104
2022-03-09,AMC,511246,15.39,00165C104
2022-03-10,AMC,726,15.71,00165C104
2022-03-11,AMC,20259,15.32,00165C104
2022-03-14,AMC,9254,14.3,00165C104
2022-03-15,AMC,388,13.56,00165C104
2022-03-16,AMC,54018,14.48,00165C104
2022-03-17,AMC,311253,15.23,00165C104
2022-03-18,AMC,204141,15.19,00165C104
2022-03-21,AMC,218053,15.8,00165C104
