date,quantity
2016-01-15,3324
2016-01-19,7782
2016-01-20,976
2016-01-21,19243
2016-01-25,19712
2016-01-26,615946
2016-01-27,2117
2016-01-28,179
2016-01-29,16976
2016-02-01,8819
2016-02-02,2589
2016-02-03,1000
2016-02-04,2713
2016-02-05,3792
2016-02-08,102250
2016-02-09,11539
2016-02-10,6405
2016-02-11,3823
2016-02-12,5470
2016-02-16,374
2016-02-17,642
2016-02-18,1000
2016-02-19,1643
2016-02-24,402250
2016-02-25,3999
2016-02-26,35
2016-02-29,3310
2016-03-01,286
2016-03-03,155
2016-03-04,2540
2016-03-07,6791
2016-03-08,3186
2016-03-09,10145
2016-03-10,5069
2016-03-11,3238
2016-03-14,1958
2016-03-15,974
2016-03-16,2367
2016-03-17,3243
2016-03-18,7989
2016-03-21,365
2016-03-22,24486
2016-03-23,24246
2016-03-24,21237
2016-03-28,14742
2016-03-29,6955
2016-03-30,2408
2016-03-31,284
2016-04-01,136
2016-04-04,6644
2016-04-05,9790
2016-04-06,20747
2016-04-07,4312
2016-04-08,1414
2016-04-11,1246
2016-04-12,1766
2016-04-13,2964
2016-04-14,568
2016-04-15,438
2016-04-18,568
2016-04-19,1174
2016-04-20,154600
2016-04-22,237
2016-04-25,7622
2016-04-26,1554
2016-04-28,50
2016-04-29,2
2016-05-02,2807
2016-05-03,205
2016-05-04,4997
2016-05-05,24023
2016-05-06,330542
2016-05-09,5479
2016-05-10,4955
2016-05-11,5933
2016-05-12,13758
2016-05-13,242
2016-05-16,152
2016-05-17,464
2016-05-18,4639
2016-05-19,2710
2016-05-20,967737
2016-05-23,10878
2016-05-24,3357
2016-05-25,7721
2016-05-26,119853
2016-05-27,3857
2016-05-31,15135
2016-06-01,39
2016-06-02,6912
2016-06-03,6393
2016-06-06,4805
2016-06-07,6293
2016-06-08,1146
2016-06-09,1231
2016-06-10,10795
2016-06-13,1008
2016-06-14,2712
2016-06-15,3041
2016-06-16,1
2016-06-17,248
2016-06-20,500
2016-06-21,4202
2016-06-22,15344
2016-06-23,4656
2016-06-24,6113
2016-06-27,1717
2016-06-28,1029
2016-06-29,793
2016-06-30,2475
2016-07-01,105
2016-07-05,4598
2016-07-06,2
2016-07-07,24728
2016-07-08,19196
2016-07-11,1541
2016-07-12,10506
2016-07-13,22711
2016-07-14,23505
2016-07-15,2050
2016-07-18,101
2016-07-19,1417
2016-07-20,5363
2016-07-21,5327
2016-07-22,1268
2016-07-25,4618
2016-07-26,4064
2016-07-27,1432
2016-07-29,756
2016-08-01,166823
2016-08-02,4029
2016-08-03,8112
2016-08-04,17775
2016-08-05,2254
2016-08-08,24091
2016-08-09,7857
2016-08-10,140
2016-08-11,20
2016-08-12,27991
2016-08-15,9829
2016-08-16,1247
2016-08-17,300
2016-08-18,1196
2016-08-19,36140
2016-08-22,68873
2016-08-23,25
2016-08-24,3826
2016-08-26,205
2016-08-31,124
2016-09-01,200
2016-09-06,195
2016-09-07,1785
2016-09-08,495
2016-09-09,222803
2016-09-12,87445
2016-09-13,493133
2016-09-14,4049
2016-09-15,1130
2016-09-16,135
2016-09-19,9788
2016-09-20,30881
2016-09-21,1188428
2016-09-22,36188
2016-09-23,370276
2016-09-26,3232
2016-09-27,4306
2016-09-28,3467
2016-09-29,4809
2016-09-30,2449
2016-10-03,21742
2016-10-04,2032
2016-10-05,2159
2016-10-06,249
2016-10-07,11506
2016-10-11,116
2016-10-13,137
2016-10-14,2006
2016-10-17,648
2016-10-18,94611
2016-10-19,129389
2016-10-20,11635
2016-10-21,47341
2016-10-24,3327
2016-10-26,216646
2016-10-27,5929
2016-10-28,54791
2016-10-31,51266
2016-11-02,1059
2016-11-03,6486
2016-11-04,4410
2016-11-07,380
2016-11-08,3604
2016-11-09,180
2016-11-10,3487
2016-11-14,82
2016-11-15,293
2016-11-16,87
2016-11-17,179
2016-11-18,2830
2016-11-21,1
2016-11-22,521734
2016-11-23,609563
2016-11-25,592892
2016-11-28,66530
2016-11-29,12784
2016-11-30,25
2016-12-01,221681
2016-12-02,1
2016-12-05,1
2016-12-06,438
2016-12-07,7308
2016-12-08,71722
2016-12-09,1100
2016-12-12,885
2016-12-13,115
2016-12-14,71
2016-12-15,331400
2016-12-16,362684
2016-12-19,1
2016-12-21,1001
2016-12-22,274
2016-12-27,8783
2016-12-28,170802
2016-12-29,12326
2016-12-30,22648
2017-01-04,3889
2017-01-05,62138
2017-01-06,3800
2017-01-09,10031
2017-01-11,3004
2017-01-13,15003
2017-01-17,4083
2017-01-18,2500
2017-01-19,2500
2017-01-20,3369
2017-01-23,920
2017-01-24,8545
2017-01-25,75825
2017-01-26,3016
2017-01-27,200
2017-01-30,80
2017-01-31,186
2017-02-01,3221
2017-02-02,391
2017-02-03,239
2017-02-06,173857
2017-02-07,96420
2017-02-08,7202
2017-02-09,83079
2017-02-10,44720
2017-02-13,8887
2017-02-14,15264
2017-02-15,1
2017-02-17,14021
2017-02-21,35
2017-02-22,127
2017-02-23,2074
2017-02-24,2914
2017-02-27,10738
2017-02-28,7725
2017-03-01,1168
2017-03-02,945
2017-03-03,19
2017-03-06,7723
2017-03-07,73
2017-03-08,3
2017-03-09,1534
2017-03-10,1932
2017-03-14,807
2017-03-15,811
2017-03-16,10100
2017-03-17,7898
2017-03-20,22586
2017-03-21,31504
2017-03-22,272
2017-03-27,35
2017-03-29,1955
2017-03-31,255
2017-04-04,485202
2017-04-05,4280
2017-04-06,5905
2017-04-07,10
2017-04-10,10
2017-04-11,354
2017-04-12,27825
2017-04-17,7076
2017-04-18,7111
2017-04-19,180
2017-04-20,86
2017-04-21,422
2017-04-24,56530
2017-04-25,122
2017-04-26,200
2017-04-27,592
2017-05-02,3278
2017-05-03,2308
2017-05-04,22
2017-05-08,108
2017-05-10,77
2017-05-11,237659
2017-05-12,9118
2017-05-15,899833
2017-05-16,293300
2017-05-17,99300
2017-05-18,2721
2017-05-19,3500
2017-05-22,13588
2017-05-23,452
2017-05-24,295
2017-05-25,295
2017-05-26,70
2017-05-31,172
2017-06-01,13237
2017-06-02,237
2017-06-06,132
2017-06-07,1676
2017-06-12,10303
2017-06-14,2640
2017-06-15,3246
2017-06-16,365
2017-06-19,96216
2017-06-20,15001
2017-06-21,3247
2017-06-22,14266
2017-06-23,4475
2017-06-26,109
2017-06-27,2549
2017-06-28,3136
2017-06-30,46105
2017-07-03,47836
2017-07-05,14921
2017-07-06,1184
2017-07-07,17405
2017-07-12,3935
2017-07-17,5
2017-07-18,1694
2017-07-20,993
2017-07-26,5860
2017-07-27,1533
2017-07-28,265
2017-07-31,299
2017-08-01,2364
2017-08-03,7769
2017-08-09,507
2017-08-14,219
2017-08-15,62776
2017-08-16,552
2017-08-18,132
2017-08-24,800
2017-08-25,411
2017-08-28,74
2017-08-29,63
2017-09-05,7849
2017-09-06,132160
2017-09-08,48234
2017-09-12,380
2017-09-14,16203
2017-09-15,13323
2017-09-19,4279
2017-09-21,6720
2017-09-22,214
2017-09-25,17
2017-09-26,13295
2017-09-27,1
2017-09-29,107
2017-10-02,1
2017-10-04,484
2017-10-06,102
2017-10-10,2746
2017-10-11,295
2017-10-12,120167
2017-10-13,12523
2017-10-16,19950
2017-10-17,46
2017-10-18,20347
2017-10-19,44799
2017-10-20,1303
2017-10-23,7360
2017-10-24,382956
2017-10-26,143
2017-10-27,1065
2017-10-31,166
2017-11-01,4922
2017-11-02,145
2017-11-03,15076
2017-11-06,23692
2017-11-07,5609
2017-11-08,434
2017-11-09,552
2017-11-10,2094
2017-11-13,45693
2017-11-14,28697
2017-11-15,26333
2017-11-17,18594
2017-11-20,2253
2017-11-21,50043
2017-11-24,24427
2017-11-27,1
2017-11-30,136888
2017-12-01,9546
2017-12-04,110620
2017-12-05,215
2017-12-06,24472
2017-12-08,12285
2017-12-11,353758
2017-12-12,12243
2017-12-13,2250
2017-12-14,1907
2017-12-15,20181
2017-12-18,100
2017-12-19,331
2017-12-20,246
2017-12-21,3836
2017-12-26,16841
2017-12-27,8322
2017-12-28,39854
2018-01-04,12223
2018-01-05,150767
2018-01-08,7832
2018-01-09,2412
2018-01-11,2742
2018-01-12,700
2018-01-16,31192
2018-01-17,503
2018-01-18,3972
2018-01-19,150
2018-01-22,14586
2018-01-23,581710
2018-01-24,156
2018-01-25,110
2018-01-26,10500
2018-01-29,80
2018-01-31,21992
2018-02-01,33934
2018-02-05,749880
2018-02-06,1258
2018-02-07,335
2018-02-08,30920
2018-02-09,584
2018-02-12,2549
2018-02-13,8800
2018-02-14,105
2018-02-15,4837
2018-02-20,4038
2018-02-21,75300
2018-02-22,9
2018-02-23,8889
2018-02-26,2804
2018-02-27,24965
2018-03-02,851
2018-03-05,96207
2018-03-06,6492
2018-03-07,65279
2018-03-08,8594
2018-03-09,849
2018-03-12,161619
2018-03-13,16557
2018-03-14,16852
2018-03-15,1
2018-03-16,12968
2018-03-20,374802
2018-03-21,854
2018-03-22,653
2018-03-26,5700
2018-03-28,1900
2018-03-29,2785
2018-04-02,566
2018-04-03,5654
2018-04-04,1511
2018-04-05,143084
2018-04-06,110166
2018-04-09,160
2018-04-10,151450
2018-04-11,343
2018-04-12,814
2018-04-16,223
2018-04-17,5018
2018-04-18,1
2018-04-19,25576
2018-04-25,823
2018-04-26,4648
2018-04-27,76157
2018-04-30,27861
2018-05-01,10348
2018-05-02,3843
2018-05-03,119
2018-05-04,25
2018-05-07,10111
2018-05-08,120595
2018-05-10,10182
2018-05-11,15505
2018-05-14,116424
2018-05-15,32495
2018-05-16,2774
2018-05-17,5
2018-05-18,75
2018-05-21,83
2018-05-22,7428
2018-05-23,21996
2018-05-25,24108
2018-05-30,26791
2018-06-01,10196
2018-06-05,24080
2018-06-06,99869
2018-06-07,11
2018-06-08,23566
2018-06-12,39240
2018-06-14,12101
2018-06-18,104
2018-06-19,167
2018-06-21,60044
2018-06-25,202
2018-06-26,1399
2018-06-27,659
2018-06-28,421
2018-06-29,102
2018-07-03,1009
2018-07-05,3003
2018-07-10,27230
2018-07-11,96
2018-07-12,372
2018-07-17,12600
2018-07-18,19574
2018-07-19,1512
2018-07-20,70
2018-07-23,914
2018-07-24,13345
2018-07-25,333065
2018-07-27,1840
2018-07-30,17
2018-07-31,486
2018-08-01,3748
2018-08-02,209864
2018-08-03,825
2018-08-06,48967
2018-08-07,79888
2018-08-08,25
2018-08-09,3849
2018-08-10,211
2018-08-13,160391
2018-08-14,3329
2018-08-15,58639
2018-08-16,7272
2018-08-17,12596
2018-08-20,368179
2018-08-21,12573
2018-08-22,86395
2018-08-23,54646
2018-08-24,2457
2018-08-27,28599
2018-08-28,8439
2018-08-29,650
2018-08-30,7039
2018-08-31,29886
2018-09-05,2300
2018-09-06,100
2018-09-07,2383
2018-09-10,6
2018-09-11,119
2018-09-12,87
2018-09-13,7887
2018-09-14,2437
2018-09-18,115
2018-09-19,655
2018-09-20,1921
2018-09-21,568865
2018-09-24,136696
2018-09-25,84932
2018-09-27,16
2018-10-01,3629
2018-10-02,16684
2018-10-03,1594
2018-10-04,657
2018-10-05,26388
2018-10-09,4514
2018-10-10,24954
2018-10-11,20147
2018-10-12,8060
2018-10-15,23507
2018-10-16,63762
2018-10-18,5
2018-10-22,47
2018-10-23,5326
2018-10-25,14
2018-10-26,3750
2018-10-29,407214
2018-10-30,32414
2018-11-01,1810
2018-11-02,19
2018-11-05,20379
2018-11-07,76
2018-11-08,3846
2018-11-09,26773
2018-11-14,44571
2018-11-15,1721
2018-11-19,24274
2018-11-20,14049
2018-11-21,28709
2018-11-27,51
2018-11-28,136361
2018-11-29,8371
2018-11-30,629
2018-12-03,11277
2018-12-04,100
2018-12-05,326
2018-12-10,25543
2018-12-11,160
2018-12-12,224
2018-12-13,1007637
2018-12-18,56419
2018-12-19,209
2018-12-24,151465
2018-12-26,2964
2018-12-27,264
2018-12-28,1663
2018-12-31,4774
2019-01-02,708866
2019-01-07,82944
2019-01-09,311
2019-01-11,38
2019-01-14,204580
2019-01-15,71417
2019-01-23,167679
2019-01-24,49
2019-01-25,4
2019-01-28,249
2019-01-29,16269
2019-01-30,40649
2019-01-31,309
2019-02-01,10608
2019-02-04,50773
2019-02-05,5968
2019-02-08,11648
2019-02-11,16944
2019-02-12,27807
2019-02-13,4575
2019-02-14,1625
2019-02-15,100
2019-02-19,945
2019-02-20,29300
2019-02-21,301
2019-02-22,3320
2019-02-25,3
2019-02-26,9569
2019-02-27,4227
2019-02-28,2338
2019-03-01,685
2019-03-04,96018
2019-03-05,13713
2019-03-06,3838
2019-03-07,631677
2019-03-08,115843
2019-03-11,32987
2019-03-13,1665
2019-03-14,252183
2019-03-15,590
2019-03-18,1144
2019-03-19,4666
2019-03-21,1001
2019-03-22,222
2019-03-25,21166
2019-03-26,3522
2019-03-27,6437
2019-03-28,15158
2019-03-29,9678
2019-04-01,705
2019-04-02,3903
2019-04-04,5146
2019-04-05,4009
2019-04-09,5782
2019-04-10,19351
2019-04-11,320
2019-04-15,174
2019-04-16,4101
2019-04-17,1
2019-04-18,422
2019-04-22,7310
2019-04-23,45913
2019-04-24,1
2019-04-25,304538
2019-04-26,4418
2019-04-29,4383
2019-04-30,3505
2019-05-01,30
2019-05-02,30891
2019-05-03,2260
2019-05-06,4901
2019-05-07,18565
2019-05-08,765
2019-05-09,1
2019-05-13,3216
2019-05-14,2689
2019-05-15,6157
2019-05-16,19366
2019-05-20,2604
2019-05-21,139818
2019-05-22,130
2019-05-23,1937
2019-05-24,2928
2019-05-28,8030
2019-05-30,1
2019-05-31,2972
2019-06-03,511
2019-06-04,3126
2019-06-05,2551
2019-06-07,56114
2019-06-10,45010
2019-06-11,32565
2019-06-12,2288
2019-06-17,37443
2019-06-18,1036
2019-06-19,569
2019-06-20,8547
2019-06-21,6786
2019-06-24,9120
2019-06-25,32015
2019-06-26,1997
2019-06-27,7803
2019-06-28,3329
2019-07-01,244
2019-07-02,1000
2019-07-03,74
2019-07-08,2978
2019-07-09,7806
2019-07-10,1404
2019-07-11,2598
2019-07-12,4761
2019-07-16,3100
2019-07-17,6674
2019-07-18,934
2019-07-22,2421
2019-07-23,564
2019-07-25,3500
2019-07-26,58
2019-07-30,16845
2019-08-01,262
2019-08-02,10882
2019-08-05,26
2019-08-08,1291
2019-08-09,1094
2019-08-12,10644
2019-08-13,3619
2019-08-15,109200
2019-08-16,1025
2019-08-19,13391
2019-08-20,44297
2019-08-22,8
2019-08-23,233
2019-08-26,5058
2019-08-27,779
2019-08-28,17193
2019-09-04,4000
2019-09-05,52274
2019-09-06,89519
2019-09-09,83397
2019-09-10,52166
2019-09-11,49
2019-09-12,13278
2019-09-13,9
2019-09-16,777
2019-09-17,19138
2019-09-19,1
2019-09-20,133518
2019-09-23,1
2019-09-24,34613
2019-09-25,6966
2019-09-26,100
2019-09-27,482
2019-09-30,400
2019-10-01,4301
2019-10-02,1626
2019-10-07,116779
2019-10-08,13447
2019-10-09,391
2019-10-15,18654
2019-10-16,64990
2019-10-17,1194
2019-10-21,65
2019-10-22,33568
2019-10-23,10825
2019-10-24,2796
2019-10-25,2192
2019-10-28,66541
2019-10-29,69545
2019-10-30,60
2019-10-31,27369
2019-11-01,30633
2019-11-04,17601
2019-11-05,239301
2019-11-06,22400
2019-11-07,3037
2019-11-08,149287
2019-11-12,302
2019-11-13,5440
2019-11-14,20
2019-11-15,325
2019-11-18,12834
2019-11-19,46018
2019-11-21,9490
2019-11-22,150
2019-11-25,21237
2019-11-26,62872
2019-11-27,67947
2019-12-03,5847
2019-12-04,1299
2019-12-05,69
2019-12-06,8012
2019-12-09,176137
2019-12-10,37999
2019-12-12,1981
2019-12-13,30
2019-12-16,22611
2019-12-17,10047
2019-12-18,51837
2019-12-23,14365
2019-12-24,186186
2019-12-26,100588
2019-12-27,18
2019-12-30,1005
2019-12-31,2381
2020-01-02,638
2020-01-03,8827
2020-01-06,50745
2020-01-07,1510
2020-01-08,15
2020-01-09,15
2020-01-10,3
2020-01-13,31
2020-01-14,8458
2020-01-15,3583
2020-01-16,133009
2020-01-17,10991
2020-01-21,25718
2020-01-22,105333
2020-01-23,18277
2020-01-24,16164
2020-01-27,5277
2020-01-28,53605
2020-01-29,49960
2020-01-30,37288
2020-01-31,15215
2020-02-03,15972
2020-02-04,15468
2020-02-05,13226
2020-02-06,3245
2020-02-07,126
2020-02-10,61550
2020-02-11,8551
2020-02-12,4316
2020-02-13,1855
2020-02-14,285
2020-02-18,9956
2020-02-19,7511
2020-02-21,6536
2020-02-25,800
2020-02-26,9527
2020-02-27,4142
2020-03-02,13437
2020-03-03,61262
2020-03-04,2947
2020-03-05,297517
2020-03-06,3042
2020-03-09,403
2020-03-10,215
2020-03-11,507899
2020-03-13,64385
2020-03-16,232205
2020-03-17,32116
2020-03-18,2377
2020-03-19,144
2020-03-20,3203
2020-03-23,22060
2020-03-24,1366
2020-03-25,3301
2020-03-26,268
2020-03-30,998
2020-03-31,82275
2020-04-06,2247
2020-04-07,1761
2020-04-08,32553
2020-04-13,738
2020-04-14,22850
2020-04-15,81404
2020-04-16,50614
2020-04-17,13575
2020-04-20,5107
2020-04-21,13828
2020-04-27,1259
2020-04-28,2315
2020-04-29,4
2020-04-30,5855
2020-05-04,20603
2020-05-05,5400
2020-05-06,1
2020-05-07,311
2020-05-08,41313
2020-05-11,55937
2020-05-12,12808
2020-05-13,3941
2020-05-14,52798
2020-05-15,40035
2020-05-18,11829
2020-05-19,20122
2020-05-20,3881
2020-05-21,31141
2020-05-22,1
2020-05-26,7714
2020-05-27,5635
2020-05-28,40
2020-05-29,8554
2020-06-01,145066
2020-06-02,9564
2020-06-03,8136
2020-06-04,60759
2020-06-05,277332
2020-06-08,391
2020-06-09,13128
2020-06-10,600
2020-06-11,1876
2020-06-12,400
2020-06-15,22241
2020-06-17,58822
2020-06-22,5
2020-06-23,58665
2020-06-24,8
2020-06-25,1992
2020-06-26,25
2020-06-30,248758
2020-07-02,51772
2020-07-07,5507
2020-07-08,17482
2020-07-09,15931
2020-07-10,371
2020-07-13,344
2020-07-14,12700
2020-07-15,9028
2020-07-16,5357
2020-07-17,30984
2020-07-21,6613
2020-07-22,8856
2020-07-23,10
2020-07-27,17
2020-07-28,5
2020-07-30,124
2020-07-31,25
2020-08-03,35063
2020-08-04,29602
2020-08-05,7795
2020-08-07,7792
2020-08-10,65455
2020-08-12,17858
2020-08-13,50
2020-08-14,10306
2020-08-17,589
2020-08-19,1466
2020-08-20,8238
2020-08-25,23
2020-08-26,25531
2020-08-28,8747
2020-08-31,3494
2020-09-01,279593
2020-09-02,592906
2020-09-03,12927
2020-09-04,3086
2020-09-08,78
2020-09-09,11827
2020-09-11,24794
2020-09-14,2244
2020-09-15,432
2020-09-17,2537
2020-09-18,8464
2020-09-21,1025
2020-09-22,42134
2020-09-23,22397
2020-09-24,26
2020-09-28,544556
2020-09-29,26700
2020-10-02,4916
2020-10-06,7752
2020-10-08,108579
2020-10-09,6552
2020-10-14,14900
2020-10-19,2500
2020-10-20,99020
2020-10-21,62233
2020-10-22,1878
2020-10-23,164804
2020-10-27,5330
2020-10-28,312
2020-10-29,288
2020-10-30,69960
2020-11-03,83
2020-11-04,25781
2020-11-09,38051
2020-11-10,58828
2020-11-12,17442
2020-11-13,111469
2020-11-16,10432
2020-11-17,6000
2020-11-18,53664
2020-11-19,17099
2020-11-20,20
2020-11-23,2001
2020-11-24,24816
2020-11-27,900
2020-12-01,2927
2020-12-02,37189
2020-12-03,553
2020-12-04,29603
2020-12-08,33652
2020-12-09,1
2020-12-10,49954
2020-12-11,59862
2020-12-21,770
2020-12-22,31100
2020-12-23,1467
2020-12-29,2743012
2020-12-30,116518
2020-12-31,357
2021-01-04,5930
2021-01-05,95768
2021-01-07,272530
2021-01-08,1750
2021-01-12,15318
2021-01-14,2917
2021-01-15,6383
2021-01-19,3554
2021-01-20,197765
2021-01-21,61833
2021-01-22,10805
2021-01-25,84643
2021-01-26,115264
2021-01-28,2283
2021-01-29,8890
2021-02-01,288
2021-02-03,84829
2021-02-04,167887
2021-02-05,42323
2021-02-08,13600
2021-02-09,5200
2021-02-10,634
2021-02-11,266475
2021-02-12,18754
2021-02-16,15101
2021-02-17,48662
2021-02-18,7737
2021-02-22,400
2021-02-23,570
2021-02-25,46119
2021-02-26,2544
2021-03-02,4400
2021-03-03,6756
2021-03-04,27192
2021-03-05,33319
2021-03-08,58198
2021-03-09,100
2021-03-11,44046
2021-03-12,1798
2021-03-17,47220
2021-03-18,484
2021-03-22,30
2021-03-23,150739
2021-03-24,41239
2021-03-25,6822
2021-03-26,5
2021-03-29,10996
2021-03-30,95
2021-04-01,255
2021-04-05,285
2021-04-06,101
2021-04-07,16752
2021-04-08,18092
2021-04-12,4724
2021-04-13,82022
2021-04-15,211378
2021-04-19,40072
2021-04-20,69436
2021-04-22,400055
2021-04-23,208
2021-04-26,1975
2021-04-27,454653
2021-04-28,54554
2021-04-29,3232
2021-04-30,37082
2021-05-05,35
2021-05-10,16750
2021-05-11,400
2021-05-12,1500
2021-05-20,1843
2021-05-21,12248
2021-05-25,150
2021-05-26,39726
2021-05-27,1
2021-05-28,62
2021-06-08,19070
2021-06-10,100
2021-06-11,433422
2021-06-14,2728
2021-06-15,15706
2021-06-16,1097558
2021-06-17,1085441
2021-06-18,918
2021-06-21,496144
2021-06-22,8783
2021-06-23,3595
2021-06-24,41151
2021-06-25,50810
2021-06-28,3768
2021-06-29,1092967
2021-06-30,1091781
2021-07-01,406167
2021-07-02,53022
2021-07-06,96072
2021-07-07,108847
2021-07-08,108583
2021-07-09,402280
2021-07-12,1655
2021-07-13,187752
2021-07-15,9959
2021-07-16,5701
2021-07-19,58578
2021-07-20,3978162
2021-07-21,34754
2021-07-23,473
2021-07-26,540
2021-07-27,27112
2021-07-28,5848
2021-07-29,80
2021-07-30,456
2021-08-02,15
2021-08-03,13632
2021-08-04,1481
2021-08-05,7724
2021-08-06,7045
2021-08-09,511878
2021-08-10,2295
2021-08-11,146
2021-08-13,5834
2021-08-16,635249
2021-08-17,18996
2021-08-18,6726
2021-08-20,8807
2021-08-23,47359
2021-08-24,1122401
2021-08-25,44967
2021-08-26,11800
2021-08-27,869
2021-08-30,6834
2021-08-31,5000
2021-09-01,9831
2021-09-02,3828
2021-09-03,37079
2021-09-07,995
2021-09-08,25838
2021-09-09,8353
2021-09-13,11885
2021-09-14,3320
2021-09-16,92373
2021-09-17,33315
2021-09-20,43486
2021-09-21,902134
2021-09-22,1765
2021-09-23,15027
2021-09-24,165777
2021-09-27,13274
2021-09-28,113
2021-09-29,6292
2021-09-30,99866
2021-10-01,1506
2021-10-04,47876
2021-10-05,33181
2021-10-07,1663
2021-10-08,43650
2021-10-12,5655
2021-10-13,1148
2021-10-14,58498
2021-10-15,30816
2021-10-18,11787
2021-10-19,5459980
2021-10-21,162555
2021-10-22,8043
2021-10-25,16326
2021-10-26,20355
2021-10-27,3941
2021-10-28,5560
2021-10-29,6428
2021-11-01,89505
2021-11-02,119429
2021-11-03,10417
2021-11-04,3813
2021-11-05,4676
2021-11-08,1300082
2021-11-09,372400
2021-11-10,13641
2021-11-12,17628
2021-11-15,7598
2021-11-16,1731937
2021-11-17,32998
2021-11-18,5599
2021-11-19,2886
2021-11-22,9038
2021-11-23,8930601
2021-11-24,4705
2021-11-26,72597
2021-11-29,2220
2021-11-30,16006
2021-12-01,119375
2021-12-02,65899
2021-12-07,38655
2021-12-09,1100
2021-12-10,100
2021-12-13,598
2021-12-14,36407
2021-12-15,61677
2021-12-17,11664
2021-12-21,451772
2021-12-22,51129
2021-12-27,74
2021-12-28,11823
2021-12-29,200
2021-12-30,5303
2022-01-03,11688
2022-01-06,17796
2022-01-10,1518
2022-01-12,581
2022-01-14,100
2022-01-19,2150
2022-01-20,1065
2022-01-21,184034
2022-01-25,2511
2022-01-26,24055
2022-02-01,19447
2022-02-03,17164
2022-02-04,1702
2022-02-07,22996
2022-02-08,600
2022-02-09,9102
2022-02-10,175
2022-02-11,569
2022-02-14,21410
2022-02-17,306
2022-02-18,12
2022-02-22,6000
2022-02-23,7357
2022-02-24,15345
2022-02-25,328630
2022-02-28,5519
2022-03-01,37504
2022-03-04,1453
2022-03-07,4108
2022-03-08,725
2022-03-09,8941
2022-03-10,4434
2022-03-15,3598
2022-03-16,9800
2022-03-18,717864
2022-03-21,8
2022-03-22,14151
2022-03-23,1150
2022-03-25,161
2022-03-29,21300
2022-03-30,9738
2022-04-01,31897
2022-04-05,2499
2022-04-06,3286
2022-04-07,2740
2022-04-08,8832
2022-04-11,580
2022-04-12,4100
2022-04-13,3744
2022-04-14,905
2022-04-18,44534
2022-04-19,943820
2022-04-20,15839
2022-04-22,422
2022-04-25,5701
2022-04-27,6864
2022-04-28,14607
2022-04-29,44
2022-05-02,1126
2022-05-04,363908
2022-05-05,68065
2022-05-06,175474
2022-05-10,3599
2022-06-01,71986
2022-06-02,71947
2022-06-06,9289
2022-06-07,140233
2022-06-08,101993
2022-06-09,161397
2023-03-01,2491
2023-03-02,20827
2023-03-03,33
2023-03-07,109670
2023-03-08,464263
2023-03-09,5793
2023-03-10,2065
2023-03-13,2875
2023-03-14,209133
2023-03-15,28087
2023-03-16,110156
2023-03-17,28853
2023-03-20,7
2023-03-21,800
2023-03-23,1830993
2023-03-24,220311
2023-03-27,5237
2023-03-28,100211
2023-03-29,191593
2023-03-30,4
2023-03-31,20172
2023-08-15,13
2023-08-16,49214
2023-08-23,22401
2023-08-24,505
2023-08-25,662
2023-08-28,35771
2023-08-29,4200
2025-08-15,1721
2025-08-18,3933
2025-08-19,2
2025-08-20,2
2025-08-21,43
2025-08-22,100
2025-08-25,4514
2025-08-27,457
2025-08-28,15
2025-08-29,4635
